text,triplet
"It does so by using a GZIPOutputStream internally, which is a standard Java class.",[]
The red boxes represent state (variables) that your servlet's service() method should be careful about accessing.,[]
"The RequestDispatcher class enables your servlet to ""call"" another servlet from inside another servlet.",[]
This is done in the web.xml file of your Java web application.,[]
"Once the servlet has been activated via the service() method, the servlet processes the request, and generates a response.",[]
"In the above example, all URL's ending in .html are sent to the servlet.",[]
"For every request received to the servlet, the servlets service() method is called.",[]
"As long as the servlet is active in the servlet container, the service() method can be called.",[]
Here is how you read the init parameters from inside your servlet - in the servlets init() method:,[]
"When the servlet class is loaded, the servlet container creates an instance of the servlet.",[]
"Of course it is not only the member variables and static variables inside the servlet class itself, that you need to be careful about accessing.",[]
A servlets init() method is called when the servlet container loads the servlet for the first time.,[]
"In general, If no header exists with the name passed to getHeader(), null is returned.",[]
"Here you give the servlet a name, and writes the class name of the servlet.",[]
To test this class I need a unit test that test each of its public methods.,[]
Here is how you access the parameter from inside an HttpServlet subclass:,[]
You can pass parameters to a servlet from the web.xml file.,[]
"This way you can achieve ""server side includes"" using the include().",[]
"The class only has one public method, concatenate(), so all I need to test is this method.",[]
"Remember, the servlets init() method is called when the servlet is loaded.",[]
Each test method usually tests a single method of the target class.,[]
"The unit test class is an ordinary class, with one method, testConcatenate().",[]
I have kept the class very simple to make it eaiser to understand what is going on.,[]
Here is the JUnit unit test that test that the concatenate() method:,[]
"Notice how the doFilter() method checks a request parameter, myParam, to see if it equals the string ""blockTheRequest"".",[]
